step,train_loss,eval_loss,lr
880,2.189132,,9.91204e-05
881,2.316226,,9.91174e-05
882,2.558480,,9.91144e-05
883,3.611635,,9.91113e-05
884,3.067004,,9.91083e-05
885,3.066402,,9.91052e-05
886,3.794044,,9.91022e-05
887,3.550880,,9.90991e-05
888,3.354060,,9.90961e-05
889,2.554065,,9.9093e-05
890,2.715390,,9.90899e-05
891,2.873811,,9.90868e-05
892,3.348803,,9.90838e-05
893,3.123599,,9.90807e-05
894,2.925755,,9.90776e-05
895,3.351835,,9.90745e-05
896,3.106330,,9.90714e-05
897,3.144020,,9.90683e-05
898,2.512460,,9.90652e-05
899,2.801038,,9.9062e-05
900,2.647509,,9.90589e-05
901,2.781523,,9.90558e-05
902,3.056278,,9.90526e-05
903,3.388690,,9.90495e-05
904,3.544076,,9.90464e-05
905,3.137092,,9.90432e-05
906,3.321146,,9.90401e-05
907,3.271438,,9.90369e-05
908,3.178036,,9.90337e-05
909,2.882582,,9.90306e-05
910,3.204025,,9.90274e-05
911,3.252364,,9.90242e-05
912,3.061336,,9.9021e-05
913,3.329356,,9.90178e-05
914,3.341616,,9.90146e-05
915,3.328937,,9.90114e-05
916,3.591242,,9.90082e-05
917,3.213617,,9.9005e-05
918,3.611134,,9.90018e-05
919,3.200167,,9.89986e-05
920,3.029029,,9.89953e-05
921,3.642232,,9.89921e-05
922,3.303036,,9.89889e-05
923,3.235953,,9.89856e-05
924,3.287987,,9.89824e-05
925,2.848406,,9.89791e-05
926,3.100192,,9.89759e-05
927,2.966106,,9.89726e-05
928,3.082241,,9.89693e-05
929,3.065491,,9.89661e-05
930,2.890508,,9.89628e-05
931,3.170722,,9.89595e-05
932,3.164129,,9.89562e-05
933,2.812148,,9.89529e-05
934,2.751006,,9.89496e-05
935,3.411981,,9.89463e-05
936,3.073454,,9.8943e-05
937,2.980950,,9.89397e-05
938,3.379139,,9.89364e-05
939,3.262651,,9.8933e-05
940,3.064469,,9.89297e-05
941,2.936676,,9.89264e-05
942,2.892100,,9.8923e-05
943,2.826667,,9.89197e-05
944,3.181909,,9.89163e-05
945,2.702024,,9.8913e-05
946,3.141703,,9.89096e-05
947,2.724217,,9.89063e-05
948,2.918715,,9.89029e-05
949,2.953675,,9.88995e-05
950,3.151268,,9.88961e-05
951,3.341861,,9.88927e-05
952,2.792676,,9.88894e-05
953,3.230116,,9.8886e-05
954,2.935391,,9.88826e-05
955,2.994757,,9.88791e-05
956,3.002500,,9.88757e-05
957,2.547612,,9.88723e-05
958,2.798422,,9.88689e-05
959,3.124522,,9.88655e-05
960,2.922847,,9.8862e-05
961,3.049743,,9.88586e-05
962,3.066446,,9.88552e-05
963,3.665502,,9.88517e-05
964,3.458161,,9.88483e-05
965,3.272728,,9.88448e-05
966,3.022014,,9.88413e-05
967,2.910385,,9.88379e-05
968,2.937217,,9.88344e-05
969,2.794026,,9.88309e-05
970,3.106468,,9.88274e-05
971,2.927451,,9.88239e-05
972,3.092910,,9.88204e-05
973,3.104876,,9.88169e-05
974,3.289045,,9.88134e-05
975,3.783549,,9.88099e-05
976,3.058440,,9.88064e-05
977,3.169405,,9.88029e-05
978,2.878317,,9.87994e-05
979,2.808640,,9.87958e-05
980,2.864120,,9.87923e-05
981,3.153116,,9.87888e-05
982,3.000810,,9.87852e-05
983,2.961993,,9.87817e-05
984,3.231317,,9.87781e-05
985,3.700591,,9.87746e-05
986,2.581495,,9.8771e-05
987,2.968946,,9.87674e-05
988,3.103721,,9.87638e-05
989,2.937777,,9.87603e-05
990,2.689523,,9.87567e-05
991,2.621612,,9.87531e-05
992,3.052279,,9.87495e-05
993,3.078643,,9.87459e-05
994,2.968159,,9.87423e-05
995,2.617485,,9.87387e-05
996,2.898824,,9.8735e-05
997,2.497780,,9.87314e-05
998,2.369936,,9.87278e-05
999,2.963821,,9.87242e-05
1000,2.466195,3.437539,9.87205e-05
1001,2.875794,,9.87169e-05
1002,3.259475,,9.87132e-05
1003,3.156514,,9.87096e-05
1004,2.965565,,9.87059e-05
1005,2.637472,,9.87023e-05
1006,2.708204,,9.86986e-05
1007,2.685589,,9.86949e-05
1008,2.679411,,9.86912e-05
1009,2.350114,,9.86876e-05
1010,2.315687,,9.86839e-05
1011,2.812408,,9.86802e-05
1012,3.494073,,9.86765e-05
1013,3.787527,,9.86728e-05
1014,3.183591,,9.86691e-05
1015,2.587092,,9.86654e-05
1016,2.785294,,9.86616e-05
1017,2.666802,,9.86579e-05
1018,3.646017,,9.86542e-05
1019,4.108575,,9.86504e-05
1020,3.852850,,9.86467e-05
1021,3.498327,,9.8643e-05
1022,3.882203,,9.86392e-05
1023,4.313385,,9.86355e-05
1024,3.163080,,9.86317e-05
1025,2.194978,,9.86279e-05
1026,2.998887,,9.86242e-05
1027,2.854223,,9.86204e-05
1028,2.591815,,9.86166e-05
1029,2.862868,,9.86128e-05
1030,2.869080,,9.8609e-05
1031,2.577836,,9.86052e-05
1032,2.465954,,9.86014e-05
1033,2.536905,,9.85976e-05
1034,2.443824,,9.85938e-05
1035,2.742608,,9.859e-05
1036,2.642831,,9.85862e-05
1037,2.108488,,9.85824e-05
1038,2.430233,,9.85785e-05
1039,2.347886,,9.85747e-05
1040,2.215391,,9.85708e-05
1041,1.961188,,9.8567e-05
1042,2.364567,,9.85631e-05
1043,2.472886,,9.85593e-05
1044,2.359966,,9.85554e-05
1045,2.444300,,9.85516e-05
1046,2.599647,,9.85477e-05
1047,3.029770,,9.85438e-05
1048,3.029773,,9.85399e-05
1049,2.775504,,9.8536e-05
1050,2.573905,,9.85321e-05
1051,3.186018,,9.85283e-05
1052,3.054194,,9.85243e-05
1053,2.898528,,9.85204e-05
1054,2.889225,,9.85165e-05
1055,2.783333,,9.85126e-05
1056,3.453097,,9.85087e-05
1057,2.915639,,9.85048e-05
1058,2.991861,,9.85008e-05
1059,2.464834,,9.84969e-05
1060,3.058203,,9.84929e-05
1061,2.747982,,9.8489e-05
1062,2.768537,,9.8485e-05
1063,2.856531,,9.84811e-05
1064,2.616777,,9.84771e-05
1065,2.833747,,9.84732e-05
1066,2.493249,,9.84692e-05
1067,2.569103,,9.84652e-05
1068,2.357331,,9.84612e-05
1069,2.481807,,9.84572e-05
1070,2.477777,,9.84532e-05
1071,2.642259,,9.84492e-05
1072,2.509542,,9.84452e-05
1073,2.367614,,9.84412e-05
1074,2.678083,,9.84372e-05
1075,2.625304,,9.84332e-05
1076,2.370338,,9.84292e-05
1077,2.139548,,9.84251e-05
1078,2.023357,,9.84211e-05
1079,2.592478,,9.84171e-05
1080,2.692054,,9.8413e-05
1081,2.572783,,9.8409e-05
1082,2.628311,,9.84049e-05
1083,2.575577,,9.84008e-05
1084,2.795432,,9.83968e-05
1085,2.343310,,9.83927e-05
1086,1.919130,,9.83886e-05
1087,2.204581,,9.83846e-05
1088,2.491454,,9.83805e-05
1089,3.439611,,9.83764e-05
1090,4.296121,,9.83723e-05
1091,4.254341,,9.83682e-05
1092,3.857423,,9.83641e-05
1093,3.102340,,9.836e-05
1094,3.429990,,9.83558e-05
1095,3.725288,,9.83517e-05
1096,3.588147,,9.83476e-05
1097,3.634675,,9.83435e-05
1098,3.831257,,9.83393e-05
1099,3.779378,,9.83352e-05
1100,4.039527,,9.8331e-05
1101,4.139904,,9.83269e-05
1102,4.053900,,9.83227e-05
1103,3.636225,,9.83186e-05
1104,3.667999,,9.83144e-05
1105,3.872641,,9.83102e-05
1106,3.714429,,9.83061e-05
1107,4.125877,,9.83019e-05
1108,3.990969,,9.82977e-05
1109,3.755177,,9.82935e-05
1110,3.881923,,9.82893e-05
1111,3.606603,,9.82851e-05
1112,3.953889,,9.82809e-05
1113,4.495033,,9.82767e-05
1114,4.363495,,9.82725e-05
1115,2.799381,,9.82682e-05
1116,3.127470,,9.8264e-05
1117,3.343104,,9.82598e-05
1118,3.710126,,9.82555e-05
1119,3.171998,,9.82513e-05
1120,2.408287,,9.8247e-05
1121,3.175217,,9.82428e-05
1122,3.480263,,9.82385e-05
1123,3.454219,,9.82343e-05
1124,2.837557,,9.823e-05
1125,3.264459,,9.82257e-05
1126,3.269567,,9.82215e-05
1127,3.148635,,9.82172e-05
1128,3.155580,,9.82129e-05
1129,3.133283,,9.82086e-05
1130,3.244495,,9.82043e-05
1131,3.447838,,9.82e-05
1132,3.101108,,9.81957e-05
1133,2.570508,,9.81914e-05
1134,3.219760,,9.8187e-05
1135,2.926864,,9.81827e-05
1136,3.095560,,9.81784e-05
1137,3.402741,,9.81741e-05
1138,3.176283,,9.81697e-05
1139,3.506122,,9.81654e-05
1140,2.959148,,9.8161e-05
1141,2.785337,,9.81567e-05
1142,3.107471,,9.81523e-05
1143,3.180823,,9.8148e-05
1144,2.798454,,9.81436e-05
1145,2.757238,,9.81392e-05
1146,3.299478,,9.81348e-05
1147,2.890986,,9.81304e-05
1148,2.281380,,9.81261e-05
1149,2.780729,,9.81217e-05
1150,3.016018,,9.81173e-05
1151,2.976082,,9.81129e-05
1152,2.917481,,9.81084e-05
1153,3.109516,,9.8104e-05
1154,2.878182,,9.80996e-05
1155,3.156300,,9.80952e-05
1156,2.961128,,9.80908e-05
1157,3.391524,,9.80863e-05
1158,3.029148,,9.80819e-05
1159,2.675691,,9.80774e-05
1160,2.911969,,9.8073e-05
1161,2.168910,,9.80685e-05
1162,2.836718,,9.80641e-05
1163,2.966567,,9.80596e-05
1164,2.938363,,9.80551e-05
1165,2.595426,,9.80507e-05
1166,2.441125,,9.80462e-05
1167,3.372319,,9.80417e-05
1168,3.486058,,9.80372e-05
1169,3.490534,,9.80327e-05
1170,3.078645,,9.80282e-05
1171,3.697815,,9.80237e-05
1172,2.356975,,9.80192e-05
1173,2.359262,,9.80147e-05
1174,2.447007,,9.80102e-05
1175,2.512619,,9.80056e-05
1176,2.285974,,9.80011e-05
1177,2.489774,,9.79966e-05
1178,2.491109,,9.7992e-05
1179,2.673964,,9.79875e-05
1180,2.406468,,9.79829e-05
1181,2.547419,,9.79784e-05
1182,2.634979,,9.79738e-05
1183,2.608441,,9.79693e-05
1184,2.868573,,9.79647e-05
1185,2.335417,,9.79601e-05
1186,2.264903,,9.79555e-05
1187,2.338469,,9.79509e-05
1188,2.754460,,9.79463e-05
1189,2.530432,,9.79418e-05
1190,2.391222,,9.79372e-05
1191,2.316112,,9.79325e-05
1192,2.463069,,9.79279e-05
1193,2.756940,,9.79233e-05
1194,2.093153,,9.79187e-05
1195,2.085173,,9.79141e-05
1196,2.808388,,9.79094e-05
1197,2.471625,,9.79048e-05
1198,2.542796,,9.79002e-05
1199,3.145650,,9.78955e-05
1200,3.069006,,9.78909e-05
1201,3.445579,,9.78862e-05
1202,3.221079,,9.78815e-05
1203,3.587198,,9.78769e-05
1204,3.582652,,9.78722e-05
1205,2.497303,,9.78675e-05
1206,3.299958,,9.78629e-05
1207,3.294430,,9.78582e-05
1208,3.123518,,9.78535e-05
1209,2.557680,,9.78488e-05
1210,3.037430,,9.78441e-05
1211,3.442672,,9.78394e-05
1212,3.182390,,9.78347e-05
1213,2.995612,,9.78299e-05
1214,3.462363,,9.78252e-05
1215,3.307945,,9.78205e-05
1216,3.586106,,9.78158e-05
1217,3.596899,,9.7811e-05
1218,3.100572,,9.78063e-05
1219,2.582494,,9.78015e-05
1220,2.426930,,9.77968e-05
1221,2.560035,,9.7792e-05
1222,2.590178,,9.77873e-05
1223,2.581503,,9.77825e-05
1224,2.674645,,9.77777e-05
1225,2.775090,,9.7773e-05
1226,2.384027,,9.77682e-05
1227,3.097083,,9.77634e-05
1228,3.092008,,9.77586e-05
1229,2.613560,,9.77538e-05
1230,3.182467,,9.7749e-05
1231,2.915676,,9.77442e-05
1232,2.623797,,9.77394e-05
1233,2.119536,,9.77346e-05
1234,3.424302,,9.77297e-05
1235,3.065600,,9.77249e-05
1236,1.983727,,9.77201e-05
1237,1.608208,,9.77152e-05
1238,1.225239,,9.77104e-05
1239,1.765791,,9.77056e-05
1240,2.464660,,9.77007e-05
1241,2.733768,,9.76958e-05
1242,2.657797,,9.7691e-05
1243,2.711178,,9.76861e-05
1244,3.263844,,9.76812e-05
1245,2.980595,,9.76764e-05
1246,3.516098,,9.76715e-05
1247,2.942433,,9.76666e-05
1248,3.220072,,9.76617e-05
1249,2.419297,,9.76568e-05
1250,2.433737,3.267516,9.76519e-05
1251,2.957417,,9.7647e-05
1252,3.032313,,9.76421e-05
1253,2.774774,,9.76372e-05
1254,2.712164,,9.76323e-05
1255,2.947206,,9.76273e-05
1256,2.501493,,9.76224e-05
1257,2.675137,,9.76175e-05
1258,2.565270,,9.76125e-05
1259,2.154161,,9.76076e-05
1260,2.672998,,9.76026e-05
1261,2.654265,,9.75977e-05
1262,2.219452,,9.75927e-05
1263,2.402928,,9.75877e-05
1264,2.848424,,9.75828e-05
1265,2.586806,,9.75778e-05
1266,2.735178,,9.75728e-05
1267,3.018548,,9.75678e-05
1268,2.878561,,9.75628e-05
1269,2.840412,,9.75578e-05
1270,2.855077,,9.75528e-05
1271,2.774135,,9.75478e-05
1272,2.492067,,9.75428e-05
1273,2.627207,,9.75378e-05
1274,2.642701,,9.75328e-05
1275,2.336498,,9.75277e-05
1276,2.822057,,9.75227e-05
1277,2.980331,,9.75177e-05
1278,2.660624,,9.75126e-05
1279,2.517382,,9.75076e-05
1280,1.979506,,9.75025e-05
1281,2.120575,,9.74975e-05
1282,3.226522,,9.74924e-05
1283,2.663187,,9.74874e-05
1284,2.573981,,9.74823e-05
1285,3.031983,,9.74772e-05
1286,2.582934,,9.74721e-05
1287,2.703547,,9.7467e-05
1288,3.180389,,9.74619e-05
1289,3.053057,,9.74568e-05
1290,3.162013,,9.74517e-05
1291,2.961406,,9.74466e-05
1292,2.979092,,9.74415e-05
1293,2.849195,,9.74364e-05
1294,2.501374,,9.74313e-05
1295,2.733828,,9.74262e-05
1296,2.669418,,9.7421e-05
1297,2.714002,,9.74159e-05
1298,3.049114,,9.74108e-05
1299,2.873456,,9.74056e-05
1300,2.754723,,9.74005e-05
1301,1.821926,,9.73953e-05
1302,2.058817,,9.73901e-05
1303,2.373851,,9.7385e-05
1304,2.490325,,9.73798e-05
1305,2.725122,,9.73746e-05
1306,3.296247,,9.73694e-05
1307,2.946997,,9.73643e-05
1308,2.953116,,9.73591e-05
1309,2.994529,,9.73539e-05
1310,3.524112,,9.73487e-05
1311,3.594226,,9.73435e-05
1312,3.369310,,9.73383e-05
1313,3.295605,,9.7333e-05
1314,3.035233,,9.73278e-05
1315,3.328320,,9.73226e-05
1316,3.268833,,9.73174e-05
1317,3.161295,,9.73121e-05
1318,3.562744,,9.73069e-05
1319,3.437140,,9.73016e-05
1320,3.593057,,9.72964e-05
1321,3.229780,,9.72911e-05
1322,3.680425,,9.72859e-05
1323,3.666861,,9.72806e-05
1324,3.036970,,9.72753e-05
1325,3.060860,,9.72701e-05
1326,3.393736,,9.72648e-05
1327,3.350811,,9.72595e-05
1328,3.306184,,9.72542e-05
1329,3.258276,,9.72489e-05
1330,3.147920,,9.72436e-05
1331,3.362021,,9.72383e-05
1332,3.300844,,9.7233e-05
1333,2.925828,,9.72277e-05
1334,3.372010,,9.72224e-05
1335,3.360174,,9.7217e-05
1336,3.084260,,9.72117e-05
1337,3.123259,,9.72064e-05
1338,3.410659,,9.7201e-05
1339,2.775385,,9.71957e-05
1340,3.025048,,9.71903e-05
1341,3.187368,,9.7185e-05
1342,3.156155,,9.71796e-05
1343,3.103773,,9.71743e-05
1344,2.911180,,9.71689e-05
1345,1.849368,,9.71635e-05
1346,2.134256,,9.71581e-05
1347,2.530398,,9.71528e-05
1348,2.269223,,9.71474e-05
1349,2.458095,,9.7142e-05
1350,2.610148,,9.71366e-05
1351,2.747440,,9.71312e-05
1352,2.790205,,9.71258e-05
1353,2.780380,,9.71204e-05
1354,3.123048,,9.71149e-05
1355,3.288545,,9.71095e-05
1356,2.384187,,9.71041e-05
1357,2.937962,,9.70986e-05
1358,3.319533,,9.70932e-05
1359,3.149821,,9.70878e-05
1360,2.246091,,9.70823e-05
1361,3.223610,,9.70769e-05
1362,3.181088,,9.70714e-05
1363,3.098340,,9.70659e-05
1364,2.806716,,9.70605e-05
1365,2.899929,,9.7055e-05
1366,2.836605,,9.70495e-05
1367,2.829345,,9.7044e-05
1368,2.653252,,9.70386e-05
1369,3.102827,,9.70331e-05
1370,3.059108,,9.70276e-05
1371,3.151914,,9.70221e-05
1372,3.262634,,9.70165e-05
1373,2.955796,,9.7011e-05
1374,3.183887,,9.70055e-05
1375,2.690207,,9.7e-05
1376,3.149411,,9.69945e-05
1377,2.660307,,9.69889e-05
1378,3.062472,,9.69834e-05
1379,3.177629,,9.69779e-05
1380,3.134608,,9.69723e-05
1381,3.325072,,9.69668e-05
1382,2.848464,,9.69612e-05
1383,3.279626,,9.69556e-05
1384,3.397410,,9.69501e-05
1385,2.890407,,9.69445e-05
1386,3.408397,,9.69389e-05
1387,2.773864,,9.69333e-05
1388,3.051030,,9.69278e-05
1389,3.015167,,9.69222e-05
1390,3.398405,,9.69166e-05
1391,3.177040,,9.6911e-05
1392,2.809529,,9.69054e-05
1393,2.740593,,9.68998e-05
1394,2.894280,,9.68941e-05
1395,3.165176,,9.68885e-05
1396,2.891911,,9.68829e-05
1397,2.770972,,9.68773e-05
1398,2.966210,,9.68716e-05
1399,2.805772,,9.6866e-05
1400,3.176489,,9.68603e-05
1401,2.892581,,9.68547e-05
1402,2.631459,,9.6849e-05
1403,3.145304,,9.68434e-05
1404,2.863277,,9.68377e-05
1405,2.771045,,9.6832e-05
1406,2.762570,,9.68264e-05
1407,3.232540,,9.68207e-05
1408,2.974843,,9.6815e-05
1409,3.316926,,9.68093e-05
1410,3.358407,,9.68036e-05
1411,3.180427,,9.67979e-05
1412,3.253363,,9.67922e-05
1413,3.056076,,9.67865e-05
1414,2.595419,,9.67808e-05
1415,3.067640,,9.67751e-05
1416,2.684139,,9.67693e-05
1417,2.993313,,9.67636e-05
1418,3.180540,,9.67579e-05
1419,3.479556,,9.67521e-05
1420,3.227002,,9.67464e-05
1421,2.832580,,9.67406e-05
1422,3.268097,,9.67349e-05
1423,3.387565,,9.67291e-05
1424,3.134109,,9.67234e-05
1425,3.287615,,9.67176e-05
1426,4.111379,,9.67118e-05
1427,2.855607,,9.67061e-05
1428,2.714710,,9.67003e-05
1429,3.155472,,9.66945e-05
1430,2.659392,,9.66887e-05
1431,2.892006,,9.66829e-05
1432,3.036930,,9.66771e-05
1433,2.827903,,9.66713e-05
1434,3.028994,,9.66655e-05
1435,2.932868,,9.66596e-05
1436,3.520078,,9.66538e-05
1437,3.174661,,9.6648e-05
1438,2.841202,,9.66422e-05
1439,3.155530,,9.66363e-05
1440,3.327804,,9.66305e-05
1441,3.210392,,9.66246e-05
1442,3.777096,,9.66188e-05
1443,3.158199,,9.66129e-05
1444,2.719275,,9.66071e-05
1445,2.411331,,9.66012e-05
1446,2.836419,,9.65953e-05
1447,3.269238,,9.65895e-05
1448,3.140714,,9.65836e-05
1449,2.851008,,9.65777e-05
1450,3.113262,,9.65718e-05
1451,3.069049,,9.65659e-05
1452,3.164520,,9.656e-05
1453,2.930609,,9.65541e-05
1454,2.887287,,9.65482e-05
1455,2.532418,,9.65423e-05
1456,2.734207,,9.65364e-05
1457,2.588195,,9.65304e-05
1458,2.514325,,9.65245e-05
1459,2.279021,,9.65186e-05
1460,2.607522,,9.65126e-05
1461,2.519632,,9.65067e-05
1462,2.480951,,9.65007e-05
1463,2.678375,,9.64948e-05
1464,3.127619,,9.64888e-05
1465,2.911804,,9.64829e-05
1466,3.079211,,9.64769e-05
1467,3.352849,,9.64709e-05
1468,2.716378,,9.64649e-05
1469,2.822574,,9.6459e-05
1470,3.608144,,9.6453e-05
1471,3.625799,,9.6447e-05
1472,3.752162,,9.6441e-05
1473,2.740594,,9.6435e-05
1474,2.730948,,9.6429e-05
1475,3.501004,,9.6423e-05
1476,3.725472,,9.64169e-05
1477,3.177083,,9.64109e-05
1478,3.062174,,9.64049e-05
1479,2.837462,,9.63989e-05
1480,3.766523,,9.63928e-05
1481,3.241257,,9.63868e-05
1482,3.660024,,9.63807e-05
1483,3.245242,,9.63747e-05
1484,2.834753,,9.63686e-05
1485,3.062114,,9.63626e-05
1486,2.890981,,9.63565e-05
1487,2.704200,,9.63504e-05
1488,3.038904,,9.63443e-05
1489,2.445334,,9.63383e-05
1490,2.845640,,9.63322e-05
1491,2.994916,,9.63261e-05
1492,3.510368,,9.632e-05
1493,3.530159,,9.63139e-05
1494,3.424598,,9.63078e-05
1495,3.206595,,9.63017e-05
1496,3.843834,,9.62956e-05
1497,3.917961,,9.62894e-05
1498,3.559019,,9.62833e-05
1499,3.196356,,9.62772e-05
1500,3.484675,3.277071,9.62711e-05
1501,3.960449,,9.62649e-05
1502,3.934883,,9.62588e-05
1503,3.280733,,9.62526e-05
1504,3.596318,,9.62465e-05
1505,3.405457,,9.62403e-05
1506,3.007665,,9.62342e-05
1507,2.814418,,9.6228e-05
1508,3.401250,,9.62218e-05
1509,4.075739,,9.62156e-05
1510,4.155248,,9.62095e-05
1511,2.240838,,9.62033e-05
1512,3.134673,,9.61971e-05
1513,3.850111,,9.61909e-05
1514,3.620078,,9.61847e-05
1515,3.072146,,9.61785e-05
1516,3.220434,,9.61723e-05
1517,3.488077,,9.6166e-05
1518,3.734932,,9.61598e-05
1519,3.916990,,9.61536e-05
1520,4.254934,,9.61474e-05
1521,3.224285,,9.61411e-05
1522,3.447369,,9.61349e-05
1523,3.261352,,9.61286e-05
1524,3.844938,,9.61224e-05
1525,3.807942,,9.61161e-05
1526,3.510578,,9.61099e-05
1527,3.689337,,9.61036e-05
1528,3.291586,,9.60973e-05
1529,3.653124,,9.60911e-05
1530,3.551337,,9.60848e-05
1531,3.244095,,9.60785e-05
1532,3.345029,,9.60722e-05
1533,3.495973,,9.60659e-05
1534,3.351279,,9.60596e-05
1535,4.013742,,9.60533e-05
1536,3.869498,,9.6047e-05
1537,4.060674,,9.60407e-05
1538,3.613571,,9.60344e-05
1539,3.442370,,9.60281e-05
1540,3.600940,,9.60217e-05
1541,3.533715,,9.60154e-05
1542,3.983192,,9.60091e-05
1543,3.961022,,9.60027e-05
1544,3.857383,,9.59964e-05
1545,3.555633,,9.599e-05
1546,3.714848,,9.59837e-05
1547,3.586231,,9.59773e-05
1548,3.872631,,9.59709e-05
1549,3.728158,,9.59646e-05
1550,3.653730,,9.59582e-05
1551,3.710479,,9.59518e-05
1552,2.951924,,9.59454e-05
1553,2.877543,,9.5939e-05
1554,3.188961,,9.59326e-05
1555,2.530237,,9.59262e-05
1556,2.406772,,9.59198e-05
1557,2.135889,,9.59134e-05
1558,3.814780,,9.5907e-05
1559,2.347552,,9.59006e-05
1560,2.767138,,9.58942e-05
1561,2.445001,,9.58877e-05
1562,2.885061,,9.58813e-05
1563,2.862251,,9.58749e-05
1564,2.271077,,9.58684e-05
1565,2.613590,,9.5862e-05
1566,2.604217,,9.58555e-05
1567,2.531608,,9.58491e-05
1568,2.393020,,9.58426e-05
1569,2.700742,,9.58361e-05
1570,2.907721,,9.58297e-05
1571,2.800093,,9.58232e-05
1572,2.955971,,9.58167e-05
1573,3.015751,,9.58102e-05
1574,2.713525,,9.58037e-05
1575,2.835191,,9.57972e-05
1576,3.138371,,9.57907e-05
1577,3.032790,,9.57842e-05
1578,2.853564,,9.57777e-05
1579,2.499454,,9.57712e-05
1580,2.636073,,9.57647e-05
1581,3.707887,,9.57581e-05
1582,2.428767,,9.57516e-05
1583,2.621235,,9.57451e-05
1584,3.026987,,9.57385e-05
1585,3.336484,,9.5732e-05
1586,2.858770,,9.57254e-05
1587,2.527398,,9.57189e-05
1588,2.393677,,9.57123e-05
1589,2.831908,,9.57058e-05
1590,2.931793,,9.56992e-05
1591,2.835188,,9.56926e-05
1592,2.615044,,9.56861e-05
1593,2.700556,,9.56795e-05
1594,2.786552,,9.56729e-05
1595,3.062655,,9.56663e-05
1596,2.692660,,9.56597e-05
1597,2.888591,,9.56531e-05
1598,2.316984,,9.56465e-05
1599,2.843070,,9.56399e-05
1600,2.712826,,9.56333e-05
1601,3.062127,,9.56266e-05
1602,2.938946,,9.562e-05
1603,2.443329,,9.56134e-05
1604,2.765944,,9.56067e-05
1605,2.429720,,9.56001e-05
1606,2.379602,,9.55935e-05
1607,2.618714,,9.55868e-05
1608,2.200769,,9.55802e-05
1609,2.563320,,9.55735e-05
1610,2.585632,,9.55668e-05
1611,2.744547,,9.55602e-05
1612,2.619875,,9.55535e-05
1613,3.372894,,9.55468e-05
1614,3.164934,,9.55401e-05
1615,3.530626,,9.55334e-05
1616,3.590124,,9.55267e-05
1617,3.494541,,9.552e-05
1618,2.358769,,9.55133e-05
1619,1.303264,,9.55066e-05
1620,1.807783,,9.54999e-05
1621,2.648412,,9.54932e-05
1622,2.857555,,9.54865e-05
1623,2.956870,,9.54798e-05
1624,2.982683,,9.5473e-05
1625,2.968533,,9.54663e-05
1626,2.703948,,9.54596e-05
1627,2.768888,,9.54528e-05
1628,3.576689,,9.54461e-05
1629,3.329725,,9.54393e-05
1630,2.417092,,9.54325e-05
1631,2.712993,,9.54258e-05
1632,3.911095,,9.5419e-05
1633,3.351055,,9.54122e-05
1634,2.671870,,9.54055e-05
1635,3.977350,,9.53987e-05
1636,3.503970,,9.53919e-05
1637,4.045197,,9.53851e-05
1638,3.566366,,9.53783e-05
1639,3.530625,,9.53715e-05
1640,3.363885,,9.53647e-05
1641,3.657639,,9.53579e-05
1642,3.643034,,9.53511e-05
1643,2.971714,,9.53442e-05
1644,3.607767,,9.53374e-05
1645,3.685310,,9.53306e-05
1646,3.536944,,9.53238e-05
1647,3.615779,,9.53169e-05
1648,3.740980,,9.53101e-05
1649,2.922434,,9.53032e-05
1650,3.319518,,9.52964e-05
1651,2.749976,,9.52895e-05
1652,3.004145,,9.52826e-05
1653,3.173451,,9.52758e-05
1654,3.257057,,9.52689e-05
1655,3.093228,,9.5262e-05
1656,2.874334,,9.52551e-05
1657,3.283853,,9.52482e-05
1658,3.430995,,9.52414e-05
1659,3.589397,,9.52345e-05
1660,3.140300,,9.52276e-05
1661,2.912405,,9.52206e-05
1662,3.303001,,9.52137e-05
1663,2.874132,,9.52068e-05
1664,3.078635,,9.51999e-05
1665,3.376829,,9.5193e-05
1666,3.246582,,9.5186e-05
1667,3.311927,,9.51791e-05
1668,3.277423,,9.51722e-05
1669,3.732385,,9.51652e-05
1670,3.748123,,9.51583e-05
1671,3.890599,,9.51513e-05
1672,3.313235,,9.51444e-05
1673,2.789559,,9.51374e-05
1674,2.873613,,9.51304e-05
1675,3.333126,,9.51235e-05
1676,3.467660,,9.51165e-05
1677,3.936626,,9.51095e-05
1678,3.272966,,9.51025e-05
1679,3.321691,,9.50955e-05
1680,3.123763,,9.50885e-05
1681,3.013101,,9.50815e-05
1682,3.330827,,9.50745e-05
1683,3.062323,,9.50675e-05
1684,2.886289,,9.50605e-05
1685,3.594296,,9.50535e-05
1686,3.282487,,9.50464e-05
1687,3.420757,,9.50394e-05
1688,3.531759,,9.50324e-05
1689,3.284327,,9.50253e-05
1690,2.804861,,9.50183e-05
1691,2.972634,,9.50112e-05
1692,3.194278,,9.50042e-05
1693,3.213350,,9.49971e-05
1694,3.458596,,9.49901e-05
1695,2.960733,,9.4983e-05
1696,2.809135,,9.49759e-05
1697,3.499445,,9.49688e-05
1698,3.676919,,9.49618e-05
1699,2.782257,,9.49547e-05
1700,2.972328,,9.49476e-05
1701,3.699936,,9.49405e-05
1702,2.278712,,9.49334e-05
1703,2.724653,,9.49263e-05
1704,2.496791,,9.49192e-05
1705,2.896810,,9.49121e-05
1706,2.333555,,9.49049e-05
1707,2.758545,,9.48978e-05
1708,2.908685,,9.48907e-05
